base_train_count,branch,calibration_count,calibration_start,evaluation_scheme,fold,group_support,heldout_pool,intercept,kind,method,purge_seconds,slope,support,test_count,test_start
98256,zero_gap,3543,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,paxg_usdc_500,-1.2453347991682377,log_odds_offset,sign_offset,3600,1.0,1121,1678,1775001755
98256,closes_gap,3543,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,paxg_usdc_500,-1.4809535453430955,platt,global_platt,3600,1.2750469794558725,1121,1678,1775001755
98256,widens_gap,3543,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,paxg_usdc_500,-1.4809535453430955,platt,global_platt,3600,1.2750469794558725,1121,1678,1775001755
98256,zero_gap,3543,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,paxg_usdc_500,-1.4809535453430955,platt,global_platt,3600,1.2750469794558725,1121,1678,1775001755
98256,closes_gap,3543,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,paxg_usdc_500,-1.4809535453430955,platt,sign_platt,3600,1.2750469794558725,1121,1678,1775001755
98256,widens_gap,3543,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,paxg_usdc_500,-1.618292644649421,platt,sign_platt,3600,1.4446988316250586,1111,1678,1775001755
98256,zero_gap,3543,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,paxg_usdc_500,-1.4809535453430955,platt,sign_platt,3600,1.2750469794558725,1121,1678,1775001755
83313,closes_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,0.0,identity,identity,3600,1.0,1585,1826,1775001755
83313,widens_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,0.0,identity,identity,3600,1.0,1585,1826,1775001755
83313,zero_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,0.0,identity,identity,3600,1.0,1585,1826,1775001755
83313,closes_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,-1.265336053745732,log_odds_offset,global_offset,3600,1.0,1585,1826,1775001755
83313,widens_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,-1.265336053745732,log_odds_offset,global_offset,3600,1.0,1585,1826,1775001755
83313,zero_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,-1.265336053745732,log_odds_offset,global_offset,3600,1.0,1585,1826,1775001755
83313,closes_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,4,weth_usdc_3000,-0.826404676569707,log_odds_offset,sign_offset,3600,1.0,230,1826,1775001755
83313,widens_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,-1.2690350028595956,log_odds_offset,sign_offset,3600,1.0,1355,1826,1775001755
83313,zero_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,-1.265336053745732,log_odds_offset,sign_offset,3600,1.0,1585,1826,1775001755
83313,closes_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,-1.3806349388584611,platt,global_platt,3600,1.1343045161425978,1585,1826,1775001755
83313,widens_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,-1.3806349388584611,platt,global_platt,3600,1.1343045161425978,1585,1826,1775001755
83313,zero_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,-1.3806349388584611,platt,global_platt,3600,1.1343045161425978,1585,1826,1775001755
83313,closes_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,4,weth_usdc_3000,4.7519310505987775,platt,sign_platt,3600,1.0000016219063145e-06,230,1826,1775001755
83313,widens_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,-1.4077076593583329,platt,sign_platt,3600,1.1677729641182573,1355,1826,1775001755
83313,zero_gap,6988,1772323283,rolling_pool_held_out,2026-03_to_2026-04,7,weth_usdc_3000,-1.3806349388584611,platt,sign_platt,3600,1.1343045161425978,1585,1826,1775001755
123883,closes_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,0.0,identity,identity,3600,1.0,1169,3053,1777593611
123883,widens_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,0.0,identity,identity,3600,1.0,1169,3053,1777593611
123883,zero_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,0.0,identity,identity,3600,1.0,1169,3053,1777593611
123883,closes_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,-2.049080617009602,log_odds_offset,global_offset,3600,1.0,1169,3053,1777593611
123883,widens_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,-2.049080617009602,log_odds_offset,global_offset,3600,1.0,1169,3053,1777593611
123883,zero_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,-2.049080617009602,log_odds_offset,global_offset,3600,1.0,1169,3053,1777593611
123883,closes_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,8,,-1.2275998276261821,log_odds_offset,sign_offset,3600,1.0,143,3053,1777593611
123883,widens_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,-2.0707140734549427,log_odds_offset,sign_offset,3600,1.0,1026,3053,1777593611
123883,zero_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,-2.049080617009602,log_odds_offset,sign_offset,3600,1.0,1169,3053,1777593611
123883,closes_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,-1.6782157255965393,platt,global_platt,3600,0.6637415026336169,1169,3053,1777593611
123883,widens_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,-1.6782157255965393,platt,global_platt,3600,0.6637415026336169,1169,3053,1777593611
123883,zero_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,-1.6782157255965393,platt,global_platt,3600,0.6637415026336169,1169,3053,1777593611
123883,closes_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,8,,3.6883440073780465,platt,sign_platt,3600,0.026700643345899385,143,3053,1777593611
123883,widens_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,-0.5357973657875434,platt,sign_platt,3600,1.000023511291029e-06,1026,3053,1777593611
123883,zero_gap,4269,1775001755,rolling_chronological,2026-04_to_2026-05,10,,-1.6782157255965393,platt,sign_platt,3600,0.6637415026336169,1169,3053,1777593611
119091,closes_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,0.0,identity,identity,3600,1.0,1103,548,1777593611
119091,widens_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,0.0,identity,identity,3600,1.0,1103,548,1777593611
119091,zero_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,0.0,identity,identity,3600,1.0,1103,548,1777593611
119091,closes_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,-2.0324901062919203,log_odds_offset,global_offset,3600,1.0,1103,548,1777593611
119091,widens_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,-2.0324901062919203,log_odds_offset,global_offset,3600,1.0,1103,548,1777593611
119091,zero_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,-2.0324901062919203,log_odds_offset,global_offset,3600,1.0,1103,548,1777593611
119091,closes_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,7,eurc_usdc_500,-0.8184717527091777,log_odds_offset,sign_offset,3600,1.0,142,548,1777593611
119091,widens_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,-2.061261526300468,log_odds_offset,sign_offset,3600,1.0,961,548,1777593611
119091,zero_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,-2.0324901062919203,log_odds_offset,sign_offset,3600,1.0,1103,548,1777593611
119091,closes_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,-1.7131027048274183,platt,global_platt,3600,0.6993552882528214,1103,548,1777593611
119091,widens_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,-1.7131027048274183,platt,global_platt,3600,0.6993552882528214,1103,548,1777593611
119091,zero_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,-1.7131027048274183,platt,global_platt,3600,0.6993552882528214,1103,548,1777593611
119091,closes_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,7,eurc_usdc_500,4.299507895013106,platt,sign_platt,3600,1.0000025220088197e-06,142,548,1777593611
119091,widens_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,-0.5203665317296255,platt,sign_platt,3600,1.0000138090754482e-06,961,548,1777593611
119091,zero_gap,3489,1775001755,rolling_pool_held_out,2026-04_to_2026-05,8,eurc_usdc_500,-1.7131027048274183,platt,sign_platt,3600,0.6993552882528214,1103,548,1777593611
101825,closes_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,0.0,identity,identity,3600,1.0,523,1240,1777593611
101825,widens_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,0.0,identity,identity,3600,1.0,523,1240,1777593611
101825,zero_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,0.0,identity,identity,3600,1.0,523,1240,1777593611
101825,closes_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,-1.7337000542032281,log_odds_offset,global_offset,3600,1.0,523,1240,1777593611
101825,widens_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,-1.7337000542032281,log_odds_offset,global_offset,3600,1.0,523,1240,1777593611
101825,zero_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,-1.7337000542032281,log_odds_offset,global_offset,3600,1.0,523,1240,1777593611
101825,closes_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,-1.7337000542032281,log_odds_offset,sign_offset,3600,1.0,523,1240,1777593611
101825,widens_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,-1.7084564179793633,log_odds_offset,sign_offset,3600,1.0,513,1240,1777593611
101825,zero_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,-1.7337000542032281,log_odds_offset,sign_offset,3600,1.0,523,1240,1777593611
101825,closes_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,-1.0917508560867646,platt,global_platt,3600,0.276882609357165,523,1240,1777593611
101825,widens_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,-1.0917508560867646,platt,global_platt,3600,0.276882609357165,523,1240,1777593611
101825,zero_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,-1.0917508560867646,platt,global_platt,3600,0.276882609357165,523,1240,1777593611
101825,closes_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,-1.0917508560867646,platt,sign_platt,3600,0.276882609357165,523,1240,1777593611
101825,widens_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,-1.0031622749242048,platt,sign_platt,3600,0.1511387986760428,513,1240,1777593611
101825,zero_gap,2598,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,paxg_usdc_500,-1.0917508560867646,platt,sign_platt,3600,0.276882609357165,523,1240,1777593611
90344,closes_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,0.0,identity,identity,3600,1.0,712,1265,1777593611
90344,widens_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,0.0,identity,identity,3600,1.0,712,1265,1777593611
90344,zero_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,0.0,identity,identity,3600,1.0,712,1265,1777593611
90344,closes_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,-2.6391681206884217,log_odds_offset,global_offset,3600,1.0,712,1265,1777593611
90344,widens_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,-2.6391681206884217,log_odds_offset,global_offset,3600,1.0,712,1265,1777593611
90344,zero_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,-2.6391681206884217,log_odds_offset,global_offset,3600,1.0,712,1265,1777593611
90344,closes_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,4,weth_usdc_3000,-0.7392780224086059,log_odds_offset,sign_offset,3600,1.0,134,1265,1777593611
90344,widens_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,-2.709491729862505,log_odds_offset,sign_offset,3600,1.0,578,1265,1777593611
90344,zero_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,-2.6391681206884217,log_odds_offset,sign_offset,3600,1.0,712,1265,1777593611
90344,closes_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,-2.2448001501535133,platt,global_platt,3600,0.7578152012803865,712,1265,1777593611
90344,widens_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,-2.2448001501535133,platt,global_platt,3600,0.7578152012803865,712,1265,1777593611
90344,zero_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,-2.2448001501535133,platt,global_platt,3600,0.7578152012803865,712,1265,1777593611
90344,closes_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,4,weth_usdc_3000,4.9915740856385895,platt,sign_platt,3600,1.00000361037805e-06,134,1265,1777593611
90344,widens_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,-0.6338758032112328,platt,sign_platt,3600,1.000002085706036e-06,578,1265,1777593611
90344,zero_gap,2451,1775001755,rolling_pool_held_out,2026-04_to_2026-05,6,weth_usdc_3000,-2.2448001501535133,platt,sign_platt,3600,0.7578152012803865,712,1265,1777593611
128225,closes_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,0.0,identity,identity,3600,1.0,793,6715,1780272011
128225,widens_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,0.0,identity,identity,3600,1.0,793,6715,1780272011
128225,zero_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,0.0,identity,identity,3600,1.0,793,6715,1780272011
128225,closes_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,-1.4689497229950177,log_odds_offset,global_offset,3600,1.0,793,6715,1780272011
128225,widens_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,-1.4689497229950177,log_odds_offset,global_offset,3600,1.0,793,6715,1780272011
128225,zero_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,-1.4689497229950177,log_odds_offset,global_offset,3600,1.0,793,6715,1780272011
128225,closes_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,7,,-0.027606060960626767,log_odds_offset,sign_offset,3600,1.0,118,6715,1780272011
128225,widens_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,-1.4901004012302201,log_odds_offset,sign_offset,3600,1.0,675,6715,1780272011
128225,zero_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,-1.4689497229950177,log_odds_offset,sign_offset,3600,1.0,793,6715,1780272011
128225,closes_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,-1.2719239590102163,platt,global_platt,3600,0.7597046627239423,793,6715,1780272011
128225,widens_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,-1.2719239590102163,platt,global_platt,3600,0.7597046627239423,793,6715,1780272011
128225,zero_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,-1.2719239590102163,platt,global_platt,3600,0.7597046627239423,793,6715,1780272011
128225,closes_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,7,,-7.2392497394662305,platt,sign_platt,3600,3.400551437113265,118,6715,1780272011
128225,widens_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,-0.7009933982103823,platt,sign_platt,3600,1.000009257853218e-06,675,6715,1780272011
128225,zero_gap,2999,1777593611,rolling_chronological,2026-05_to_2026-06,11,,-1.2719239590102163,platt,sign_platt,3600,0.7597046627239423,793,6715,1780272011
122629,closes_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,0.0,identity,identity,3600,1.0,697,570,1780272011
122629,widens_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,0.0,identity,identity,3600,1.0,697,570,1780272011
122629,zero_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,0.0,identity,identity,3600,1.0,697,570,1780272011
122629,closes_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,-1.7806603762890527,log_odds_offset,global_offset,3600,1.0,697,570,1780272011
122629,widens_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,-1.7806603762890527,log_odds_offset,global_offset,3600,1.0,697,570,1780272011
122629,zero_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,-1.7806603762890527,log_odds_offset,global_offset,3600,1.0,697,570,1780272011
122629,closes_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,6,eurc_usdc_500,-0.307088134742956,log_odds_offset,sign_offset,3600,1.0,116,570,1780272011
122629,widens_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,-1.8127555651207816,log_odds_offset,sign_offset,3600,1.0,581,570,1780272011
122629,zero_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,-1.7806603762890527,log_odds_offset,sign_offset,3600,1.0,697,570,1780272011
122629,closes_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,-1.7418491940793706,platt,global_platt,3600,0.9529051839072437,697,570,1780272011
122629,widens_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,-1.7418491940793706,platt,global_platt,3600,0.9529051839072437,697,570,1780272011
122629,zero_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,-1.7418491940793706,platt,global_platt,3600,0.9529051839072437,697,570,1780272011
122629,closes_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,6,eurc_usdc_500,3.7788676323177226,platt,sign_platt,3600,0.1769669900332762,116,570,1780272011
122629,widens_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,-1.3768610411981919,platt,sign_platt,3600,0.29341840594009216,581,570,1780272011
122629,zero_gap,2458,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,eurc_usdc_500,-1.7418491940793706,platt,sign_platt,3600,0.9529051839072437,697,570,1780272011
104464,closes_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,0.0,identity,identity,3600,1.0,465,1686,1780272011
104464,widens_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,0.0,identity,identity,3600,1.0,465,1686,1780272011
104464,zero_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,0.0,identity,identity,3600,1.0,465,1686,1780272011
104464,closes_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-1.2154567868002384,log_odds_offset,global_offset,3600,1.0,465,1686,1780272011
104464,widens_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-1.2154567868002384,log_odds_offset,global_offset,3600,1.0,465,1686,1780272011
104464,zero_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-1.2154567868002384,log_odds_offset,global_offset,3600,1.0,465,1686,1780272011
104464,closes_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-1.2154567868002384,log_odds_offset,sign_offset,3600,1.0,465,1686,1780272011
104464,widens_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-1.218143345052741,log_odds_offset,sign_offset,3600,1.0,436,1686,1780272011
104464,zero_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-1.2154567868002384,log_odds_offset,sign_offset,3600,1.0,465,1686,1780272011
104464,closes_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.9723882510868244,platt,global_platt,3600,0.6821549746707918,465,1686,1780272011
104464,widens_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.9723882510868244,platt,global_platt,3600,0.6821549746707918,465,1686,1780272011
104464,zero_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.9723882510868244,platt,global_platt,3600,0.6821549746707918,465,1686,1780272011
104464,closes_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.9723882510868244,platt,sign_platt,3600,0.6821549746707918,465,1686,1780272011
104464,widens_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.7069172177701222,platt,sign_platt,3600,0.2700990646396229,436,1686,1780272011
104464,zero_gap,1777,1777593611,rolling_pool_held_out,2026-05_to_2026-06,8,paxg_usdc_500,-0.9723882510868244,platt,sign_platt,3600,0.6821549746707918,465,1686,1780272011
92851,closes_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,0.0,identity,identity,3600,1.0,424,4459,1780272011
92851,widens_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,0.0,identity,identity,3600,1.0,424,4459,1780272011
92851,zero_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,0.0,identity,identity,3600,1.0,424,4459,1780272011
92851,closes_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,-1.4427107133372454,log_odds_offset,global_offset,3600,1.0,424,4459,1780272011
92851,widens_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,-1.4427107133372454,log_odds_offset,global_offset,3600,1.0,424,4459,1780272011
92851,zero_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,-1.4427107133372454,log_odds_offset,global_offset,3600,1.0,424,4459,1780272011
92851,closes_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,-1.4427107133372454,log_odds_offset,sign_offset,3600,1.0,424,4459,1780272011
92851,widens_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,-1.4687210570825762,log_odds_offset,sign_offset,3600,1.0,333,4459,1780272011
92851,zero_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,-1.4427107133372454,log_odds_offset,sign_offset,3600,1.0,424,4459,1780272011
92851,closes_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,-1.095723357889504,platt,global_platt,3600,0.6486038360676764,424,4459,1780272011
92851,widens_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,-1.095723357889504,platt,global_platt,3600,0.6486038360676764,424,4459,1780272011
92851,zero_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,-1.095723357889504,platt,global_platt,3600,0.6486038360676764,424,4459,1780272011
92851,closes_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,-1.095723357889504,platt,sign_platt,3600,0.6486038360676764,424,4459,1780272011
92851,widens_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,-0.4214931660246224,platt,sign_platt,3600,1.0000096880280274e-06,333,4459,1780272011
92851,zero_gap,1763,1777593611,rolling_pool_held_out,2026-05_to_2026-06,7,weth_usdc_3000,-1.095723357889504,platt,sign_platt,3600,0.6486038360676764,424,4459,1780272011
