solver_count,solver_competition_mode,pool,pool_label,window_id,trigger_count,clear_count,auction_clear_rate,recapture_pct,mean_solver_payout_bps,winning_solver_profit_bps,mean_solver_payment_quote,mean_winning_solver_profit_quote,mean_delay_seconds,stale_time_share,observed_time_span_seconds,cumulative_stale_time_seconds,total_gross_lvr_quote,total_fee_revenue_quote,total_solver_payment_quote,total_winning_solver_profit_quote
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23608843_23616042_w19,63,39,0.6190476190476191,95.17790284580627,68.01728510331529,44.099751861552285,0.0012037096559874064,0.0007804383409565357,346.95652173913044,0.574205192280994,86436.0,49632.0,6.901874503253391,6.569059409245987,0.04694467658350885,0.030437095297304897
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23616043_23623242_w20,85,79,0.9294117647058824,98.2381124434807,87.49117162462234,60.67943893815919,0.0018836415125985195,0.001306398211644672,234.66666666666666,0.36693939814172793,86532.0,31752.0,17.00830800777671,16.708640745413216,0.14880767949528304,0.10320545871992907
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23623243_23630442_w21,83,63,0.7590361445783133,95.89368900690349,93.87446838675054,69.62491194989762,0.0026576662196521185,0.0019711406063377774,319.77464788732397,0.4910665200659703,87312.0,42876.0,17.83583701888798,17.103442082670604,0.16743297183808345,0.12418185819927999
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23630443_23637642_w22,69,45,0.6521739130434783,92.65738545247211,91.4429423825929,72.64127816613953,0.0035927947548544253,0.0028540770493722493,395.1864406779661,0.4910726838183607,85356.0,41916.0,17.680507621026177,16.38229609636793,0.16167576396844913,0.12843346722175122
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23637643_23644842_w23,42,25,0.5952380952380952,88.50997081216696,67.67128117235399,44.357973299363735,0.0012079907691129343,0.0007918281042398868,476.625,0.6548476454293629,86640.0,56736.0,4.46271574952256,3.9499484073323954,0.03019976922782336,0.01979570260599717
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23644843_23652042_w24,50,32,0.64,92.53448827980705,78.22104929603697,55.23853720364775,0.0017291532057234944,0.001221102178311015,468.5581395348837,0.5509695290858726,86640.0,47736.0,7.073914640768599,6.545810714185574,0.05533290258315182,0.03907526970595248
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23652043_23659242_w25,28,17,0.6071428571428571,80.79874423010425,53.028311777513345,36.3567334189008,0.001459177185778772,0.001000426266196861,701.5384615384615,0.4835766423357664,85488.0,41340.0,4.6778808011682,3.7796689439250457,0.024806012158239125,0.017007246525346638
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23659243_23666442_w26,45,29,0.6444444444444445,97.07505357636825,59.13808738872528,40.661550089730646,0.0021420375023934513,0.0014727998324521104,334.62857142857143,0.5125071880391029,83472.0,42780.0,10.504074499584364,10.196835948173156,0.06211908756941009,0.0427111951411112
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23666443_23673642_w27,52,37,0.7115384615384616,95.9745823615809,114.66359996942964,87.7757905995211,0.0023882531521347856,0.00182822455108961,364,0.5167416994935284,85296.0,44076.0,7.706488079263696,7.39626974881835,0.08836536662898707,0.06764430839031557
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23673643_23680842_w28,71,49,0.6901408450704225,92.44129400327907,70.59405277740429,46.3202156372549,0.0018192775558153664,0.0011937171103506708,323.7931034482759,0.5303844563869368,87084.0,46188.0,12.627777656574255,11.673281069594191,0.08914460023495295,0.05849213840718288
