study,month,window_id,window_dir,pair,fee_tier,block_start,block_end,window_idx,analysis_basis,confirmed_label_rate,dutch_auction_fallback_rate,dutch_auction_fill_rate,dutch_auction_lp_net_quote,dutch_auction_lp_net_vs_fixed_fee_quote,dutch_auction_lp_net_vs_hook_quote,dutch_auction_mean_solver_surplus_quote,dutch_auction_min_lp_uplift_quote,dutch_auction_min_lp_uplift_stale_loss_bps,dutch_auction_min_stale_loss_quote,dutch_auction_no_reference_rate,dutch_auction_oracle_failclosed_rate,dutch_auction_oracle_ranking,dutch_auction_reserve_mode,dutch_auction_solver_payment_hook_cap_multiple,dutch_auction_trigger_mode,dutch_auction_trigger_rate,exact_replay_reliable,fee_identity_holds,fee_identity_max_error_exact,fee_policy_ranking,hook_benign_mean_overcharge_bps,hook_rejected_fee_cap,hook_rejected_stale_oracle,hook_toxic_clip_rate,hook_volume_loss_rate,oracle_ranking,oracle_sources,oracle_updates,pool,primary_oracle_source,regime,replay_error_p50,replay_error_p99,replay_error_tolerance,swap_samples
study_recent,,weth_usdc_3000_month_25218797_25225996_w01,exports/study_recent/retune/s25_g2/2026_06/weth_usdc_3000_month_25218797_25225996_w01,weth_usdc,3000,25218797,25225996,1,observed_pool,0.38441558441558443,0.0,1.0,779852.944936538,1324.4996892334893,10.414063092670403,0.12385442797980233,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.05194805194805195,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,165,0,1.0,0.42857142857142855,chainlink,chainlink,37,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,385
study_recent,,weth_usdc_3000_month_25290797_25297996_w11,exports/study_recent/retune/s25_g2/2026_06/weth_usdc_3000_month_25290797_25297996_w11,weth_usdc,3000,25290797,25297996,11,observed_pool,0.22291993720565148,0.0,1.0,539904.2413987347,4606.200490052346,108.0243985723937,0.15847775244707535,0.0,100.0,1.0,0.25274725274725274,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.14442700156985872,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,149,1,0.9802631578947368,0.48822605965463106,chainlink,chainlink,38,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,637
study_recent,,weth_usdc_3000_month_25355597_25362796_w20,exports/study_recent/retune/s25_g2/2026_06/weth_usdc_3000_month_25355597_25362796_w20,weth_usdc,3000,25355597,25362796,20,observed_pool,0.2808798646362098,0.0,1.0,128722.97573606754,4387.159819467357,48.72618591300852,0.13802083221861727,0.0,100.0,1.0,0.11844331641285956,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.15905245346869712,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,77,2,0.6814159292035398,0.2521150592216582,chainlink,chainlink,25,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,591
study_recent,,weth_usdc_3000_month_25427597_25433938_w30,exports/study_recent/retune/s25_g2/2026_06/weth_usdc_3000_month_25427597_25433938_w30,weth_usdc,3000,25427597,25433938,30,observed_pool,0.23429541595925296,0.0,1.0,334097.8997961379,1717.1630978205358,16.31469493219629,0.10215724340995672,0.0,100.0,1.0,0.1969439728353141,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.03225806451612903,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,190,0,1.0,0.5195246179966044,chainlink,chainlink,28,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,589
study_recent,,weth_usdc_3000_month_24136052_24143251_w01,exports/study_recent/retune/s25_g5/2026_01/weth_usdc_3000_month_24136052_24143251_w01,weth_usdc,3000,24136052,24143251,1,observed_pool,0.2876712328767123,0.05263157894736842,0.9473684210526315,490285.065596082,1926.8429953831946,5.172118481132202,0.22332795607878403,0.0,100.0,1.0,0.0,0.05263157894736842,chainlink,solver_cost,1.0,auction_beats_hook,0.06506849315068493,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,58,1,0.9666666666666667,0.20205479452054795,chainlink,chainlink,28,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,292
study_recent,,weth_usdc_3000_month_24208052_24215251_w11,exports/study_recent/retune/s25_g5/2026_01/weth_usdc_3000_month_24208052_24215251_w11,weth_usdc,3000,24208052,24215251,11,observed_pool,0.3044397463002114,0.0,1.0,3325648.1288168835,7174.867943921126,15.082132938783616,0.5387142306336813,0.0,100.0,1.0,0.09090909090909091,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.02959830866807611,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,80,0,0.9523809523809523,0.26004228329809725,chainlink,chainlink,26,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,473
study_recent,,weth_usdc_3000_month_24280052_24287251_w21,exports/study_recent/retune/s25_g5/2026_01/weth_usdc_3000_month_24280052_24287251_w21,weth_usdc,3000,24280052,24287251,21,observed_pool,0.3461077844311377,0.0,1.0,5504276.337573954,26372.265324357897,51.80105231050402,0.37140014290392837,0.0,100.0,1.0,0.13293413173652693,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.06826347305389222,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,233,0,0.8629629629629629,0.4119760479041916,chainlink,chainlink,56,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,835
study_recent,,weth_usdc_3000_month_24352052_24358292_w31,exports/study_recent/retune/s25_g5/2026_01/weth_usdc_3000_month_24352052_24358292_w31,weth_usdc,3000,24352052,24358292,31,observed_pool,0.32890070921985815,0.0,1.0,20121665.30453128,12126.660897824913,20.967249356210232,0.14930887337989887,0.0,100.0,1.0,0.01773049645390071,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.022163120567375887,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,442,0,0.9587852494577006,0.4095744680851064,chainlink,chainlink,96,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,1128
study_recent,,weth_usdc_3000_month_24358292_24365491_w01,exports/study_recent/retune/s25_g5/2026_02/weth_usdc_3000_month_24358292_24365491_w01,weth_usdc,3000,24358292,24365491,1,observed_pool,0.2785947712418301,0.0,1.0,6829475.180514857,21774.004072888754,330.3787706568837,0.3372192309097099,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.06944444444444445,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,586,0,1.0,0.47875816993464054,chainlink,chainlink,124,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,1224
study_recent,,weth_usdc_3000_month_24423092_24430291_w10,exports/study_recent/retune/s25_g5/2026_02/weth_usdc_3000_month_24423092_24430291_w10,weth_usdc,3000,24423092,24430291,10,observed_pool,0.25158227848101267,0.02702702702702703,0.972972972972973,551885.1538737259,2493.5427939168876,14.953895100392401,0.06762169471175329,0.0,100.0,1.0,0.314873417721519,0.02702702702702703,chainlink,solver_cost,1.0,auction_beats_hook,0.058544303797468354,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,128,3,1.0,0.5221518987341772,chainlink,chainlink,42,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,632
study_recent,,weth_usdc_3000_month_24487892_24495091_w19,exports/study_recent/retune/s25_g5/2026_02/weth_usdc_3000_month_24487892_24495091_w19,weth_usdc,3000,24487892,24495091,19,observed_pool,0.2576271186440678,0.0,1.0,669534.1291810655,2042.232463340275,58.205574767198414,0.13401957320174,0.0,100.0,1.0,0.14745762711864407,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.07966101694915254,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,222,0,0.9779735682819384,0.523728813559322,chainlink,chainlink,40,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,590
study_recent,,weth_usdc_3000_month_24552692_24558867_w28,exports/study_recent/retune/s25_g5/2026_02/weth_usdc_3000_month_24552692_24558867_w28,weth_usdc,3000,24552692,24558867,28,observed_pool,0.301521438450899,0.0,1.0,1307020.742583522,8724.079681157134,32.72844800888561,0.13646443125913513,0.0,100.0,1.0,0.1825726141078838,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.12033195020746888,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,179,0,1.0,0.43015214384508993,chainlink,chainlink,48,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,723
study_recent,,weth_usdc_3000_month_24558867_24566066_w01,exports/study_recent/retune/s25_g5/2026_03/weth_usdc_3000_month_24558867_24566066_w01,weth_usdc,3000,24558867,24566066,1,observed_pool,0.3818424566088118,0.0,1.0,1538219.0258806297,19944.168908058433,164.30004006205127,0.5117645939938401,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.0520694259012016,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,325,0,0.9672619047619048,0.43391188251001334,chainlink,chainlink,69,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,749
study_recent,,weth_usdc_3000_month_24630867_24638066_w11,exports/study_recent/retune/s25_g5/2026_03/weth_usdc_3000_month_24630867_24638066_w11,weth_usdc,3000,24630867,24638066,11,observed_pool,0.29411764705882354,0.0,1.0,1187606.190367751,3538.703582899645,15.632952813524753,0.14669303369725425,0.0,100.0,1.0,0.17873303167420815,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.05656108597285068,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,123,0,0.9461538461538461,0.45701357466063347,chainlink,chainlink,42,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,442
study_recent,,weth_usdc_3000_month_24702867_24710066_w21,exports/study_recent/retune/s25_g5/2026_03/weth_usdc_3000_month_24702867_24710066_w21,weth_usdc,3000,24702867,24710066,21,observed_pool,0.27391304347826084,0.0,1.0,263855.58725299605,702.6437333559734,-0.023675099480897188,0.030594477533547555,0.0,100.0,1.0,0.10434782608695652,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.004347826086956522,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,76,0,1.0,0.43478260869565216,chainlink,chainlink,32,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,230
study_recent,,weth_usdc_3000_month_24774867_24781026_w31,exports/study_recent/retune/s25_g5/2026_03/weth_usdc_3000_month_24774867_24781026_w31,weth_usdc,3000,24774867,24781026,31,observed_pool,0.337890625,0.0,1.0,1378171.0124447928,4247.843962771818,10.991466117324308,0.10396425503327034,0.0,100.0,1.0,0.0859375,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.044921875,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,162,0,0.9642857142857143,0.40234375,chainlink,chainlink,39,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,512
study_recent,,weth_usdc_3000_month_24781026_24788225_w01,exports/study_recent/retune/s25_g5/2026_04/weth_usdc_3000_month_24781026_24788225_w01,weth_usdc,3000,24781026,24788225,1,observed_pool,0.34,0.0,1.0,1900925.0374100702,2805.5024130211677,75.09151158039458,0.18097535217475266,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.07454545454545454,,,,log_fee|linear_fee|hook_fee|fixed_fee,0.0,240,4,0.9876543209876543,0.44363636363636366,chainlink,chainlink,38,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,550
study_recent,,weth_usdc_3000_month_24853026_24860225_w11,exports/study_recent/retune/s25_g5/2026_04/weth_usdc_3000_month_24853026_24860225_w11,weth_usdc,3000,24853026,24860225,11,observed_pool,0.29577464788732394,0.0,1.0,709848.2527839027,4587.994752719882,59.9804290428292,0.35738435890680204,0.0,100.0,1.0,0.30633802816901406,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.02464788732394366,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,82,0,0.9534883720930233,0.5950704225352113,chainlink,chainlink,26,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,284
