brier_score,count,evaluation_scheme,expected_calibration_error,mean_toxicity_probability,method,observed_toxic_rate,pool_family,probability_branch,test_month
0.022971263974250408,32,rolling_pool_held_out,0.1335584111608476,0.6588465484039401,global_offset,0.625,eurc_usdc_500,closes_gap,2026-04
0.02483585071057375,24,rolling_pool_held_out,0.1519352045649356,0.5403034722925156,global_offset,0.5,eurc_usdc_500,closes_gap,2026-05
0.025747257621369205,14,rolling_pool_held_out,0.1573408457971962,0.624189857715397,global_offset,0.6428571428571429,eurc_usdc_500,closes_gap,2026-06
0.11649516679858196,92,rolling_pool_held_out,0.33362244593612,0.33362244593611995,global_offset,0.0,eurc_usdc_500,widens_gap,2026-02
0.058856495164058165,47,rolling_pool_held_out,0.23315244813678337,0.23315244813678337,global_offset,0.0,eurc_usdc_500,widens_gap,2026-03
0.0915905014367492,32,rolling_pool_held_out,0.29351122423664155,0.2935112242366416,global_offset,0.0,eurc_usdc_500,widens_gap,2026-04
0.050973152122403734,43,rolling_pool_held_out,0.21688748950229084,0.2168874895022908,global_offset,0.0,eurc_usdc_500,widens_gap,2026-05
0.05711758593314736,37,rolling_pool_held_out,0.23358739682316826,0.2335873968231683,global_offset,0.0,eurc_usdc_500,widens_gap,2026-06
0.1283480356239612,1385,rolling_pool_held_out,0.04178702967455725,0.838795650488145,global_offset,0.8534296028880867,paxg_usdc_500,closes_gap,2026-02
0.1282772997448259,994,rolling_pool_held_out,0.13748027203274527,0.8205810232602926,global_offset,0.8058350100603622,paxg_usdc_500,closes_gap,2026-03
0.052376450704049934,318,rolling_pool_held_out,0.035462085311802345,0.90295955527759,global_offset,0.9213836477987422,paxg_usdc_500,closes_gap,2026-04
0.07925944359965421,192,rolling_pool_held_out,0.10987055175778306,0.8685732188437085,global_offset,0.8802083333333334,paxg_usdc_500,closes_gap,2026-05
0.0899424302649407,171,rolling_pool_held_out,0.08319461785203455,0.7891752870542615,global_offset,0.8011695906432749,paxg_usdc_500,closes_gap,2026-06
0.2517091140329499,1609,rolling_pool_held_out,0.4490031459511784,0.48815790045708274,global_offset,0.03915475450590429,paxg_usdc_500,widens_gap,2026-02
0.19792191489925454,973,rolling_pool_held_out,0.35410150954073893,0.40324804901233385,global_offset,0.04933196300102775,paxg_usdc_500,widens_gap,2026-03
0.42546502867298946,562,rolling_pool_held_out,0.640696027229416,0.6435238411037746,global_offset,0.005338078291814947,paxg_usdc_500,widens_gap,2026-04
0.3144097576153149,304,rolling_pool_held_out,0.5410315628208696,0.5443210365050802,global_offset,0.003289473684210526,paxg_usdc_500,widens_gap,2026-05
0.19072796528931532,210,rolling_pool_held_out,0.40818467893479216,0.4177084884586017,global_offset,0.009523809523809525,paxg_usdc_500,widens_gap,2026-06
0.1766485263198888,864,rolling_pool_held_out,0.11404024965532188,0.7231731331373525,global_offset,0.7847222222222222,weth_usdc_3000,closes_gap,2026-02
0.1509602662367674,618,rolling_pool_held_out,0.13314516404847618,0.725840047015255,global_offset,0.8511326860841424,weth_usdc_3000,closes_gap,2026-03
0.11044056777814604,534,rolling_pool_held_out,0.1124665295907751,0.7489566913830076,global_offset,0.8614232209737828,weth_usdc_3000,closes_gap,2026-04
0.0896163393946439,352,rolling_pool_held_out,0.17027288043384903,0.6876816650206964,global_offset,0.8579545454545454,weth_usdc_3000,closes_gap,2026-05
0.11485214983770385,584,rolling_pool_held_out,0.09250695655699853,0.7225615365936863,global_offset,0.815068493150685,weth_usdc_3000,closes_gap,2026-06
0.37421008637468517,800,rolling_pool_held_out,0.3594117979270384,0.17308820207296158,global_offset,0.5325,weth_usdc_3000,widens_gap,2026-02
